timestamp,packet_size,direction
1479804616.127397,74,0
1479804616.134963,74,1
1479804616.138145,66,0
1479804616.199752,252,0
1479804616.200732,66,1
1479804616.201603,1236,1
1479804616.201685,66,1
1479804616.203055,66,0
1479804616.204106,66,0
1479804616.204961,66,1
1479804625.690550,204,1
1479804625.851471,66,0
1479804625.852453,199,0
1479804625.856645,66,1
1479804631.718452,46,1
1479804634.083659,46,1
1479804635.354349,421,1
1479804635.354573,493,1
1479804635.354762,489,1
1479804635.354926,469,1
1479804635.355089,501,1
1479804635.355252,483,1
1479804635.355411,485,1
1479804655.720240,204,1
1479804655.882119,199,0
1479804655.884510,66,1
1479804660.890230,42,0
1479804660.891717,42,1
1479804665.369261,421,1
1479804665.369849,493,1
1479804665.370022,489,1
1479804665.370166,469,1
1479804665.370349,501,1
1479804665.370494,483,1
1479804665.370639,485,1
1479804685.750422,204,1
1479804685.912218,199,0
1479804685.914574,66,1
1479804695.384173,421,1
1479804695.384395,493,1
1479804695.388541,489,1
1479804695.388735,469,1
1479804695.388883,501,1
1479804695.395390,483,1
1479804695.395587,485,1
1479804715.781517,204,1
1479804715.943350,199,0
1479804715.945595,66,1
1479804720.950240,42,0
1479804720.951261,42,1
1479804725.399982,421,1
1479804725.400235,493,1
1479804725.400426,489,1
1479804725.400605,469,1
1479804725.400773,501,1
1479804725.400934,483,1
1479804725.401100,485,1
1479804734.619666,86,1
1479804735.929650,86,1
1479804744.103817,113,1
1479804745.812705,204,1
1479804745.974603,199,0
1479804745.976861,66,1
1479804755.403399,421,1
1479804755.403628,493,1
1479804755.403820,489,1
1479804755.403989,469,1
1479804755.404153,501,1
1479804755.404313,483,1
1479804755.404476,485,1
1479804756.799857,46,1
1479804758.319855,46,1
1479804766.206255,381,1
1479804766.535908,42,1
1479804766.539743,74,0
1479804766.544365,74,1
1479804766.546439,66,0
1479804766.551108,252,0
1479804766.563421,66,1
1479804766.565002,1236,1
1479804766.565064,66,1
1479804766.567682,66,0
1479804766.588054,66,0
1479804766.589100,66,1
1479804775.843625,204,1
1479804776.005441,199,0
1479804776.008111,66,1
1479804781.010231,42,0
1479804781.011335,42,1
1479804785.417952,421,1
1479804785.418482,493,1
1479804785.418630,489,1
1479804785.418746,469,1
1479804785.418861,501,1
1479804785.418979,483,1
1479804785.425400,485,1
1479804805.874792,204,1
1479804806.036618,199,0
1479804806.040559,66,1
1479804811.040229,42,0
1479804811.044622,42,1
1479804815.427090,421,1
1479804815.427315,493,1
1479804815.427503,489,1
1479804815.427673,469,1
1479804815.427835,501,1
1479804815.427997,483,1
1479804815.428159,485,1
1479804835.908397,204,1
1479804836.070276,199,0
1479804836.330697,204,1
1479804836.343165,199,0
1479804836.344202,66,1
1479804836.491594,78,0
1479804841.080247,42,0
1479804841.085627,42,1
1479804845.441575,421,1
1479804845.441798,493,1
1479804845.442284,489,1
1479804845.442449,469,1
1479804845.442596,501,1
1479804845.445457,483,1
1479804845.445652,485,1
1479804861.591122,86,1
1479804863.651080,86,1
1479804865.936725,204,1
1479804866.097624,66,0
1479804866.098755,199,0
1479804866.100890,66,1
1479804871.100232,42,0
1479804871.101413,42,1
1479804875.456553,421,1
1479804875.457132,493,1
1479804875.461882,489,1
1479804875.462058,469,1
1479804875.462212,501,1
1479804875.462359,483,1
1479804875.462509,485,1
1479804884.871649,46,1
1479804887.791326,46,1
1479804895.969384,204,1
1479804896.131290,199,0
1479804896.133655,66,1
1479804901.140228,42,0
1479804901.141382,42,1
1479804905.469489,421,1
1479804905.469803,493,1
1479804905.470001,489,1
1479804905.470174,469,1
1479804905.470388,501,1
1479804905.470550,483,1
1479804905.470713,485,1
1479804908.357704,381,1
1479804908.463671,381,1
1479804908.573755,74,0
1479804908.575373,74,1
1479804908.579293,66,0
1479804908.582067,252,0
1479804908.582847,74,0
1479804908.587961,66,1
1479804908.588887,1236,1
1479804908.589758,66,1
1479804908.591229,66,0
1479804908.592224,74,1
1479804908.595325,66,0
1479804908.596640,252,0
1479804908.599939,66,1
1479804908.600136,1236,1
1479804908.600232,66,1
1479804908.604313,66,0
1479804908.605870,66,0
1479804908.609410,66,1
1479804908.616492,66,0
1479804908.617444,66,1
1479804925.999709,204,1
1479804926.161608,199,0
1479804926.163042,66,1
1479804931.170240,42,0
1479804931.172256,42,1
1479804935.482353,421,1
1479804935.487367,493,1
1479804935.487546,489,1
1479804935.487697,469,1
1479804935.487861,501,1
1479804935.488019,483,1
1479804935.488170,485,1
1479804956.030872,204,1
1479804956.192790,199,0
1479804956.195347,66,1
1479804961.200238,42,0
1479804961.202060,42,1
1479804965.485260,421,1
1479804965.485459,493,1
1479804965.485620,489,1
1479804965.485783,469,1
1479804965.485943,501,1
1479804965.486104,483,1
1479804965.486263,485,1
1479804985.822572,86,1
1479804986.062090,204,1
1479804986.224048,199,0
1479804986.226632,66,1
1479804989.462553,86,1
1479804991.230238,42,0
1479804991.231698,42,1
1479804995.499984,421,1
1479804995.500235,493,1
1479804995.500439,489,1
1479804995.500601,469,1
1479804995.500765,501,1
1479804995.500926,483,1
1479804995.501091,485,1
1479805003.799081,46,1
1479805006.002646,46,1
1479805016.092711,204,1
1479805016.254553,199,0
1479805016.260123,66,1
1479805021.260238,42,0
1479805021.261340,42,1
1479805025.524246,421,1
1479805025.527886,493,1
1479805025.528070,489,1
1479805025.528221,469,1
1479805025.528373,501,1
1479805025.528526,483,1
1479805025.528691,485,1
1479805039.879042,381,1
1479805040.021423,74,0
1479805040.029421,74,1
1479805040.046448,66,0
1479805040.115398,252,0
1479805040.116557,66,1
1479805040.117519,1236,1
1479805040.117599,66,1
1479805040.119201,66,0
1479805040.119947,66,0
1479805040.120901,66,1
1479805046.124188,204,1
1479805046.286080,199,0
1479805046.288344,66,1
1479805055.511664,421,1
1479805055.511886,493,1
1479805055.512076,489,1
1479805055.512243,469,1
1479805055.519093,501,1
1479805055.519294,483,1
1479805055.519457,485,1
1479805076.156740,204,1
1479805076.318579,199,0
1479805076.320894,66,1
1479805081.320234,42,0
1479805081.323119,42,1
1479805085.526896,421,1
1479805085.527122,493,1
1479805085.527574,489,1
1479805085.527720,469,1
1479805085.527837,501,1
1479805085.533113,483,1
1479805085.533306,485,1
1479805106.187138,204,1
1479805106.349016,199,0
1479805106.351330,66,1
1479805114.604095,86,1
1479805115.541616,421,1
1479805115.558032,493,1
1479805115.559586,489,1
1479805115.559770,469,1
1479805115.559935,501,1
1479805115.560091,483,1
1479805115.560292,485,1
1479805116.235419,86,1
1479805136.218105,204,1
1479805136.379897,199,0
1479805136.383952,66,1
1479805137.416677,46,1
1479805138.566081,46,1
1479805141.380229,42,0
1479805141.387800,42,1
1479805145.557026,421,1
1479805145.557250,493,1
1479805145.557441,489,1
1479805145.557605,469,1
1479805145.562534,501,1
1479805145.562737,483,1
1479805145.562913,485,1
1479805166.254027,204,1
1479805166.415868,199,0
1479805166.654426,204,1
1479805166.691276,199,0
1479805166.693595,66,1
1479805166.815362,78,0
1479805171.700241,42,0
1479805171.701261,42,1
1479805175.559039,421,1
1479805175.559236,493,1
1479805175.559409,489,1
1479805175.559575,469,1
1479805175.559734,501,1
1479805175.559891,483,1
1479805175.560049,485,1
1479805179.991634,381,1
1479805180.092550,381,1
1479805180.206635,74,0
1479805180.214672,74,0
1479805180.215171,74,1
1479805180.220388,66,0
1479805180.221652,74,1
1479805180.228235,252,0
1479805180.240339,66,0
1479805180.244722,66,1
1479805180.246157,1236,1
1479805180.246221,66,1
1479805180.247195,252,0
1479805180.250720,66,1
1479805180.251136,1236,1
1479805180.251198,66,1
1479805180.251446,66,0
1479805180.254464,66,0
1479805180.265082,66,0
1479805180.272504,66,1
1479805180.279000,66,0
1479805180.280015,66,1
1479805196.279011,204,1
1479805196.439891,66,0
1479805196.440929,199,0
1479805196.442819,66,1
1479805205.574423,421,1
1479805205.583521,493,1
1479805205.586416,489,1
1479805205.586603,469,1
1479805205.586766,501,1
1479805205.586934,483,1
1479805205.587097,485,1
1479805226.309205,204,1
1479805226.471040,199,0
1479805226.743272,199,0
1479805226.746869,66,1
1479805231.480240,42,0
1479805231.483476,42,1
1479805235.581894,421,1
1479805235.582128,493,1
1479805235.582332,489,1
1479805235.582532,469,1
1479805235.582714,501,1
1479805235.582895,483,1
1479805235.583077,485,1
1479805236.605448,86,1
1479805242.995368,86,1
1479805256.340225,204,1
1479805256.502077,199,0
1479805256.504461,66,1
1479805262.225543,46,1
1479805263.766478,46,1
1479805265.596028,421,1
1479805265.596281,493,1
1479805265.596469,489,1
1479805265.601464,469,1
1479805265.601655,501,1
1479805265.601826,483,1
1479805265.605962,485,1
1479805286.371424,204,1
1479805286.533286,199,0
1479805286.536401,66,1
1479805291.540247,42,0
1479805291.541371,42,1
1479805295.611686,421,1
1479805295.611913,493,1
1479805295.612114,489,1
1479805295.612317,469,1
1479805295.615456,501,1
1479805295.615663,483,1
1479805295.615859,485,1
1479805316.402547,204,1
1479805316.564425,199,0
1479805316.566865,66,1
1479805325.626149,421,1
1479805325.626403,493,1
1479805325.627058,489,1
1479805325.632946,469,1
1479805325.633153,501,1
1479805325.633334,483,1
1479805325.633510,485,1
1479805337.206073,381,1
1479805337.307325,381,1
1479805337.528483,42,1
1479805337.530447,74,0
1479805337.530499,74,0
1479805337.534375,74,1
1479805337.534434,74,1
1479805337.546578,66,0
1479805337.546620,66,0
1479805337.546676,252,0
1479805337.546739,252,0
1479805337.558616,66,1
1479805337.559716,66,1
1479805337.559786,1236,1
1479805337.559837,66,1
1479805337.559902,1236,1
1479805337.559955,66,1
1479805337.580040,66,0
1479805337.582807,66,0
1479805337.582884,66,0
1479805337.584197,66,1
1479805337.619933,66,0
1479805337.628554,66,0
1479805337.632646,66,1
1479805344.104819,113,1
1479805346.433357,204,1
1479805346.595406,199,0
1479805346.598121,66,1
1479805351.600237,42,0
1479805351.601298,42,1
1479805355.632834,421,1
1479805355.633083,493,1
1479805355.633288,489,1
1479805355.633490,469,1
1479805355.633677,501,1
1479805355.633856,483,1
1479805355.634043,485,1
1479805363.466798,86,1
1479805366.786958,86,1
1479805376.464027,204,1
1479805376.625850,199,0
1479805376.895309,199,0
1479805376.897117,66,1
1479805384.446989,46,1
1479805385.644685,421,1
1479805385.644937,493,1
1479805385.645126,489,1
1479805385.645323,469,1
1479805385.645513,501,1
1479805385.645696,483,1
1479805385.645878,485,1
1479805386.727033,46,1
1479805406.495466,204,1
1479805406.657317,199,0
1479805406.927332,199,0
1479805406.928531,66,1
1479805411.660230,42,0
1479805411.665925,42,1
1479805415.662325,421,1
1479805415.662577,493,1
1479805415.662760,489,1
1479805415.662942,469,1
1479805415.663126,501,1
1479805415.663310,483,1
1479805415.663502,485,1
1479805436.525056,204,1
1479805436.686926,199,0
1479805436.689348,66,1
1479805445.666881,421,1
1479805445.667141,493,1
1479805445.667335,489,1
1479805445.667518,469,1
1479805445.667710,501,1
1479805445.667892,483,1
1479805445.668076,485,1
1479805466.556163,204,1
1479805466.718147,199,0
1479805466.720452,66,1
1479805471.720261,42,0
1479805471.722255,42,1
1479805474.420370,381,1
1479805474.525286,381,1
1479805474.640975,74,0
1479805474.642197,74,0
1479805474.645604,74,1
1479805474.646049,74,1
1479805474.651136,66,0
1479805474.651189,66,0
1479805474.653845,252,0
1479805474.654894,66,1
1479805474.655524,1236,1
1479805474.655589,66,1
1479805474.657299,66,0
1479805474.665576,66,0
1479805474.666488,66,1
1479805474.683829,252,0
1479805474.685466,66,1
1479805474.687571,1236,1
1479805474.688084,66,1
1479805474.690074,66,0
1479805474.697851,66,0
1479805474.698729,66,1
1479805475.667705,421,1
1479805475.668903,493,1
1479805475.669111,489,1
1479805475.669292,469,1
1479805475.669473,501,1
1479805475.669662,483,1
1479805475.669850,485,1
1479805490.728239,86,1
1479805491.788597,86,1
1479805496.587691,204,1
1479805496.749554,199,0
1479805496.750629,66,1
1479805505.678822,421,1
1479805505.679050,493,1
1479805505.679235,489,1
1479805505.679409,469,1
1479805505.679659,501,1
1479805505.679830,483,1
1479805505.679997,485,1
1479805508.198871,46,1
1479805513.368509,46,1
1479805526.618392,204,1
1479805526.780406,199,0
1479805527.055343,199,0
1479805527.056478,66,1
1479805531.790240,42,0
1479805531.795009,42,1
1479805535.694381,421,1
1479805535.694599,493,1
1479805535.695106,489,1
1479805535.695286,469,1
1479805535.695431,501,1
1479805535.701931,483,1
1479805535.702118,485,1
1479805556.649539,204,1
1479805556.811408,199,0
1479805556.814464,66,1
1479805565.710042,421,1
1479805565.710311,493,1
1479805565.710746,489,1
1479805565.710928,469,1
1479805565.711100,501,1
1479805565.714764,483,1
1479805565.714954,485,1
1479805586.681474,204,1
1479805586.843417,199,0
1479805586.845745,66,1
1479805591.850245,42,0
1479805591.853384,42,1
1479805595.725880,421,1
1479805595.726114,493,1
1479805595.726307,489,1
1479805595.726477,469,1
1479805595.726655,501,1
1479805595.726816,483,1
1479805595.726980,485,1
1479805610.014328,86,1
1479805612.149559,86,1
1479805616.711714,204,1
1479805616.873651,199,0
1479805617.143369,199,0
1479805617.144472,66,1
1479805625.726804,421,1
1479805625.727034,493,1
1479805625.727221,489,1
1479805625.727387,469,1
1479805625.727552,501,1
1479805625.727715,483,1
1479805625.727879,485,1
1479805635.269808,46,1
1479805640.041894,46,1
1479805644.777267,381,1
1479805644.881465,381,1
1479805644.994115,74,0
1479805644.995206,74,1
1479805644.999223,66,0
1479805645.002377,252,0
1479805645.006232,66,1
1479805645.006638,1236,1
1479805645.006705,66,1
1479805645.012066,66,0
1479805645.027592,66,0
1479805645.028780,66,1
1479805645.060051,74,0
1479805645.070880,74,1
1479805645.072153,66,0
1479805645.078330,252,0
1479805645.080058,66,1
1479805645.080145,1236,1
1479805645.080241,66,1
1479805645.086022,66,0
1479805645.092747,66,0
1479805645.093800,66,1
1479805646.741769,204,1
1479805646.903766,199,0
1479805646.909688,66,1
1479805651.910243,42,0
1479805651.911283,42,1
1479805655.730408,421,1
1479805655.730601,493,1
1479805655.730767,489,1
1479805655.731208,469,1
1479805655.731388,501,1
1479805655.731560,483,1
1479805655.732236,485,1
1479805676.772697,204,1
1479805676.934615,199,0
1479805676.936783,66,1
1479805681.940238,42,0
1479805681.941282,42,1
1479805685.746214,421,1
1479805685.746440,493,1
1479805685.746625,489,1
1479805685.746790,469,1
1479805685.746957,501,1
1479805685.747123,483,1
1479805685.747296,485,1
1479805706.804243,204,1
1479805706.966146,199,0
1479805706.967235,66,1
1479805711.970242,42,0
1479805711.971425,42,1
1479805715.758081,421,1
1479805715.758304,493,1
1479805715.758492,489,1
1479805715.758655,469,1
1479805715.758819,501,1
1479805715.758978,483,1
1479805715.759139,485,1
1479805736.836708,204,1
1479805736.998507,199,0
1479805736.999948,66,1
1479805738.891033,86,1
1479805740.801019,86,1
1479805742.000230,42,0
1479805742.001395,42,1
1479805745.773627,421,1
1479805745.773848,493,1
1479805745.774052,489,1
1479805745.774216,469,1
1479805745.778990,501,1
1479805745.779187,483,1
1479805745.779334,485,1
1479805759.211859,46,1
1479805760.841165,46,1
1479805766.869378,204,1
1479805767.031274,199,0
1479805767.033829,66,1
1479805772.040252,42,0
1479805772.043227,42,1
1479805775.779783,421,1
1479805775.780009,493,1
1479805775.780237,489,1
1479805775.780682,469,1
1479805775.780864,501,1
1479805775.781171,483,1
1479805775.781348,485,1
1479805796.904699,204,1
1479805797.066597,199,0
1479805797.339391,199,0
1479805797.340540,66,1
1479805802.070233,42,0
1479805802.071677,42,1
1479805805.794170,421,1
1479805805.794399,493,1
1479805805.794585,489,1
1479805805.794754,469,1
1479805805.798791,501,1
1479805805.798940,483,1
1479805805.799071,485,1
1479805818.997744,381,1
1479805819.095437,381,1
1479805819.220771,74,0
1479805819.223371,74,1
1479805819.229732,66,0
1479805819.229859,252,0
1479805819.232313,66,1
1479805819.234145,1236,1
1479805819.236679,66,1
1479805819.240009,66,0
1479805819.245777,66,0
1479805819.247440,66,0
1479805819.247814,66,1
1479805819.276894,74,0
1479805819.283165,74,1
1479805819.286771,66,0
1479805819.307514,252,0
1479805819.308813,66,1
1479805819.309493,1236,1
1479805819.309554,66,1
1479805819.314041,66,0
1479805819.322655,66,0
1479805819.325642,66,1
1479805826.931510,204,1
1479805827.093566,199,0
1479805827.094999,66,1
1479805832.100246,42,0
1479805832.101412,42,1
1479805835.809397,421,1
1479805835.809632,493,1
1479805835.809823,489,1
1479805835.809993,469,1
1479805835.810165,501,1
1479805835.810372,483,1
1479805835.810540,485,1
1479805856.965602,204,1
1479805857.127536,199,0
1479805857.129901,66,1
1479805862.130234,42,0
1479805862.131324,42,1
1479805864.022463,86,1
1479805865.812729,421,1
1479805865.812929,493,1
1479805865.813439,489,1
1479805865.813627,469,1
1479805865.813899,501,1
1479805865.814070,483,1
1479805865.814234,485,1
1479805869.182362,86,1
1479805886.991430,204,1
1479805887.153247,199,0
1479805887.156766,66,1
1479805892.160229,42,0
1479805892.161340,42,1
1479805895.827963,421,1
1479805895.828353,493,1
1479805895.828492,489,1
1479805895.828608,469,1
1479805895.833988,501,1
1479805895.834180,483,1
1479805895.834351,485,1
1479805917.023285,204,1
1479805917.185120,199,0
1479805917.187758,66,1
1479805922.190229,42,0
1479805922.191496,42,1
1479805925.839933,421,1
1479805925.840160,493,1
1479805925.840387,489,1
1479805925.840552,469,1
1479805925.840715,501,1
1479805925.840889,483,1
1479805925.841049,485,1
1479805944.115233,113,1
1479805947.052994,204,1
1479805947.214927,199,0
1479805947.217278,66,1
1479805955.846807,421,1
1479805955.847034,493,1
1479805955.847228,489,1
1479805955.847397,469,1
1479805955.847561,501,1
1479805955.847723,483,1
1479805955.847882,485,1
1479805977.084692,204,1
1479805977.246765,199,0
1479805977.249167,66,1
1479805982.250234,42,0
1479805982.251377,42,1
1479805985.861499,421,1
1479805985.861719,493,1
1479805985.867060,489,1
1479805985.867246,469,1
1479805985.867404,501,1
1479805985.867562,483,1
1479805985.867717,485,1
1479805988.207128,381,1
1479805988.308663,381,1
1479805988.403743,86,1
1479805988.598239,42,1
1479805988.600574,74,0
1479805988.600643,74,0
1479805988.603192,74,1
1479805988.603262,74,1
1479805988.612670,66,0
1479805988.612741,252,0
1479805988.612793,66,0
1479805988.612847,252,0
1479805988.619197,66,1
1479805988.623884,66,1
1479805988.623953,1236,1
1479805988.624004,66,1
1479805988.624065,1236,1
1479805988.624120,66,1
1479805988.639123,66,0
1479805988.641839,66,0
1479805988.658519,66,0
1479805988.659479,66,1
1479805988.662546,66,0
1479805988.663462,66,1
1479805992.373930,86,1
1479806007.116205,204,1
1479806007.278036,199,0
1479806007.281367,66,1
1479806008.494111,46,1
1479806010.424066,46,1
1479806015.875338,421,1
1479806015.875565,493,1
1479806015.875758,489,1
1479806015.875924,469,1
1479806015.876088,501,1
1479806015.876251,483,1
1479806015.880279,485,1
1479806037.149042,204,1
1479806037.310973,199,0
1479806037.312370,66,1
1479806042.320241,42,0
1479806042.321766,42,1
1479806045.878877,421,1
1479806045.879072,493,1
1479806045.879233,489,1
1479806045.879394,469,1
1479806045.879646,501,1
1479806045.879820,483,1
1479806045.879983,485,1
1479806067.180906,204,1
1479806067.342743,199,0
1479806067.344988,66,1
1479806075.894177,421,1
1479806075.894401,493,1
1479806075.901822,489,1
1479806075.902010,469,1
1479806075.902172,501,1
1479806075.902898,483,1
1479806075.903093,485,1
1479806097.208711,204,1
1479806097.370515,199,0
1479806097.372847,66,1
1479806102.380230,42,0
1479806102.381665,42,1
1479806105.915302,421,1
1479806105.915537,493,1
1479806105.915726,489,1
1479806105.915886,469,1
1479806105.916047,501,1
1479806105.916218,483,1
1479806105.916379,485,1
1479806112.025239,86,1
1479806118.775394,86,1
1479806127.243809,204,1
1479806127.405723,199,0
1479806127.426585,42,1
1479806127.679455,199,0
1479806127.687930,204,1
1479806127.692113,66,1
1479806127.848835,78,0
1479806128.425329,42,1
1479806128.477117,42,0
1479806128.478953,381,1
1479806128.479033,381,1
1479806128.482667,74,0
1479806128.483719,74,1
1479806128.485381,74,0
1479806128.486821,66,0
1479806128.486903,252,0
1479806128.486963,74,1
1479806128.488531,66,0
1479806128.489008,252,0
1479806128.489372,66,1
1479806128.489436,1236,1
1479806128.489488,66,1
1479806128.490832,66,1
1479806128.491619,1236,1
1479806128.491886,66,0
1479806128.493029,66,0
1479806128.493450,66,1
1479806128.494706,66,0
1479806128.497818,66,1
1479806128.498980,66,0
1479806128.500268,66,1
1479806135.911669,421,1
1479806135.911862,493,1
1479806135.912024,489,1
1479806135.912202,469,1
1479806135.912367,501,1
1479806135.912527,483,1
1479806135.912785,485,1
1479806137.395509,46,1
1479806138.040756,46,1
1479806157.273167,204,1
1479806157.434094,66,0
1479806157.435025,199,0
1479806157.437599,66,1
1479806162.440247,42,0
1479806162.444921,42,1
1479806165.927389,421,1
1479806165.937295,493,1
1479806165.937490,489,1
1479806165.937994,469,1
1479806165.938179,501,1
1479806165.938339,483,1
1479806165.938502,485,1
1479806187.304086,204,1
1479806187.466141,199,0
1479806187.468954,66,1
1479806195.937548,421,1
1479806195.937772,493,1
1479806195.941849,489,1
1479806195.942043,469,1
1479806195.942194,501,1
1479806195.944257,483,1
1479806195.944446,485,1
1479806217.335421,204,1
1479806217.497266,199,0
1479806217.498689,66,1
1479806222.500242,42,0
1479806222.501481,42,1
1479806225.951886,421,1
1479806225.952114,493,1
1479806225.952305,489,1
1479806225.952465,469,1
1479806225.952626,501,1
1479806225.952788,483,1
1479806225.952962,485,1
1479806237.276686,86,1
1479806240.096682,86,1
1479806247.366399,204,1
1479806247.528243,199,0
1479806247.532477,66,1
1479806255.961525,421,1
1479806255.961750,493,1
1479806255.961941,489,1
1479806255.962106,469,1
1479806255.962268,501,1
1479806255.962432,483,1
1479806255.962595,485,1
1479806258.706864,46,1
1479806265.027021,46,1
1479806277.398109,204,1
1479806277.559900,199,0
1479806277.587794,66,1
1479806282.560242,42,0
1479806282.561430,42,1
1479806285.635959,381,1
1479806285.637586,421,1
1479806285.637772,493,1
1479806285.637923,489,1
1479806285.638074,469,1
1479806285.638226,501,1
1479806285.639338,483,1
1479806285.639529,485,1
1479806285.740932,381,1
1479806285.849176,74,0
1479806285.851830,74,0
1479806285.862694,74,1
1479806285.867387,74,1
1479806285.869093,66,0
1479806285.869862,66,0
1479806285.874143,252,0
1479806285.874803,252,0
1479806285.879080,66,1
1479806285.879574,1236,1
1479806285.879643,66,1
1479806285.880127,66,1
1479806285.881205,1236,1
1479806285.881274,66,1
1479806285.881523,66,0
1479806285.884450,66,0
1479806285.886705,66,0
1479806285.888543,66,1
1479806285.891593,66,0
1479806285.893809,66,0
1479806285.898073,66,1
1479806307.429388,204,1
1479806307.591306,199,0
1479806307.593689,66,1
1479806315.658163,421,1
1479806315.666909,493,1
1479806315.667106,489,1
1479806315.667271,469,1
1479806315.667431,501,1
1479806315.667592,483,1
1479806315.667757,485,1
1479806337.460862,204,1
1479806337.622680,199,0
1479806337.624964,66,1
1479806340.632202,83,1
1479806340.641665,499,0
1479806340.643944,74,1
1479806340.645349,74,0
1479806340.647473,66,1
1479806340.647592,298,1
1479806340.649938,66,0
1479806340.844887,379,0
1479806340.846264,66,1
1479806340.847028,66,1
1479806340.848300,66,0
1479806340.856733,66,1
1479806340.873201,74,1
1479806340.873326,74,1
1479806340.876493,280,0
1479806341.014702,276,0
1479806341.105122,74,1
1479806341.241856,74,0
1479806341.243170,66,1
1479806342.630228,42,0
1479806342.631401,42,1
1479806345.651249,421,1
1479806345.651452,493,1
1479806345.651956,489,1
1479806345.652143,469,1
1479806345.652315,501,1
1479806345.652763,483,1
1479806345.652943,485,1
1479806351.460367,66,0
1479806351.468037,66,1
1479806351.469195,66,1
1479806351.605788,66,0
1479806363.248151,86,1
1479806367.494411,204,1
1479806367.656394,199,0
1479806367.657861,66,1
1479806370.068163,86,1
1479806375.667593,421,1
1479806375.673013,493,1
1479806375.673198,489,1
1479806375.673354,469,1
1479806375.673505,501,1
1479806375.673657,483,1
1479806375.673811,485,1
1479806390.488352,46,1
1479806392.250160,46,1
1479806397.520908,204,1
1479806397.682718,199,0
1479806397.684586,66,1
1479806402.690241,42,0
1479806402.698419,42,1
1479806405.672259,421,1
1479806405.672591,493,1
1479806405.672784,489,1
1479806405.672945,469,1
1479806405.673113,501,1
1479806405.673273,483,1
1479806405.673434,485,1
1479806427.551817,204,1
1479806427.713729,199,0
1479806427.716057,66,1
1479806435.685295,421,1
1479806435.685526,493,1
1479806435.685964,489,1
1479806435.686149,469,1
1479806435.686312,501,1
1479806435.690400,483,1
1479806435.690587,485,1
1479806457.583243,204,1
1479806457.745086,199,0
1479806457.999060,204,1
1479806458.019575,199,0
1479806458.020614,66,1
1479806458.159963,78,0
1479806462.750244,42,0
1479806462.751147,42,1
1479806465.700576,421,1
1479806465.700798,493,1
1479806465.706673,489,1
1479806465.706868,469,1
1479806465.707031,501,1
1479806465.707333,483,1
1479806465.707517,485,1
1479806487.614697,204,1
1479806487.775579,66,0
1479806487.776619,199,0
1479806487.780009,66,1
1479806495.715782,421,1
1479806495.716009,493,1
1479806495.716386,489,1
1479806495.716531,469,1
1479806495.716651,501,1
1479806495.721757,483,1
1479806495.721950,485,1
1479806496.009535,86,1
1479806497.149797,86,1
1479806510.120219,46,1
1479806512.039705,46,1
1479806517.646924,204,1
1479806517.808720,199,0
1479806517.810831,66,1
1479806522.810236,42,0
1479806522.818634,42,1
1479806525.721242,421,1
1479806525.721464,493,1
1479806525.721656,489,1
1479806525.721817,469,1
1479806525.721978,501,1
1479806525.722140,483,1
1479806525.722303,485,1
1479806544.120347,113,1
1479806547.678269,204,1
1479806547.840183,199,0
1479806547.843284,66,1
1479806555.725754,421,1
1479806555.725950,493,1
1479806555.726111,489,1
1479806555.726272,469,1
1479806555.726434,501,1
1479806555.726588,483,1
1479806555.726743,485,1
1479806560.210928,381,1
1479806560.320353,381,1
1479806560.607568,42,1
1479806560.608374,74,0
1479806560.608455,74,0
1479806560.609649,74,1
1479806560.609725,74,1
1479806560.611320,66,0
1479806560.611392,252,0
1479806560.613548,66,0
1479806560.613625,252,0
1479806560.613685,66,1
1479806560.614734,1236,1
1479806560.615510,66,1
1479806560.615568,66,1
1479806560.616310,1236,1
1479806560.616372,66,1
1479806560.618456,66,0
1479806560.618571,66,0
1479806560.620228,66,0
1479806560.621792,66,1
1479806560.622082,66,0
1479806560.624525,66,0
1479806560.625397,66,1
1479806577.709668,204,1
1479806577.871550,199,0
1479806577.872984,66,1
1479806582.880260,42,0
1479806582.881820,42,1
1479806585.740958,421,1
1479806585.741184,493,1
1479806585.745201,489,1
1479806585.745393,469,1
1479806585.745542,501,1
1479806585.747335,483,1
1479806585.747525,485,1
1479806607.741310,204,1
1479806607.903178,199,0
1479806607.909061,66,1
1479806615.750315,421,1
1479806615.750542,493,1
1479806615.750726,489,1
1479806615.750904,469,1
1479806615.751079,501,1
1479806615.751246,483,1
1479806615.757781,485,1
1479806617.517721,86,1
1479806617.600924,86,1
1479806634.971211,46,1
1479806637.772336,204,1
1479806637.934158,199,0
1479806638.207657,199,0
1479806638.209802,66,1
1479806640.084428,46,1
1479806642.940232,42,0
1479806642.941395,42,1
1479806645.750475,421,1
1479806645.750695,493,1
1479806645.750886,489,1
1479806645.751050,469,1
1479806645.751472,501,1
1479806645.751663,483,1
1479806645.751829,485,1
1479806667.802404,204,1
1479806667.964338,199,0
1479806667.966780,66,1
1479806675.766120,421,1
1479806675.766354,493,1
1479806675.766537,489,1
1479806675.766713,469,1
1479806675.766881,501,1
1479806675.767048,483,1
1479806675.767215,485,1
1479806697.833462,204,1
1479806697.995364,199,0
1479806697.997613,66,1
1479806703.000222,42,0
1479806703.006886,42,1
1479806705.780823,421,1
1479806705.781044,493,1
1479806705.781472,489,1
1479806705.781663,469,1
