timestamp,packet_size,direction
1479831071.079698,172,1
1479831071.225452,135,0
1479831071.228064,66,1
1479831076.230236,42,0
1479831076.230998,42,1
1479831144.284511,113,1
1479831307.056198,172,1
1479831307.200778,135,0
1479831307.460671,135,0
1479831307.461526,66,1
1479831312.210236,42,0
1479831312.211015,42,1
1479831543.253534,172,1
1479831543.398197,135,0
1479831543.656756,135,0
1479831543.657609,66,1
1479831548.400241,42,0
1479831548.401011,42,1
1479831744.287107,113,1
1479831779.529212,172,1
1479831779.673769,135,0
1479831779.676119,66,1
1479831784.680239,42,0
1479831784.683866,42,1
1479832015.505675,172,1
1479832015.650289,135,0
1479832015.652673,66,1
1479832020.660240,42,0
1479832020.660998,42,1
1479832251.482130,172,1
1479832251.626756,135,0
1479832251.629225,66,1
1479832256.630229,42,0
1479832256.634285,42,1
1479832344.294638,113,1
1479832487.458685,172,1
1479832487.603306,135,0
1479832487.605828,66,1
1479832492.610244,42,0
1479832492.611035,42,1
1479832723.543133,172,1
1479832723.687710,135,0
1479832723.945077,135,0
1479832723.945923,66,1
1479832728.690233,42,0
1479832728.690996,42,1
1479832944.314182,113,1
1479832959.521168,172,1
1479832959.665995,135,0
1479832959.668376,66,1
1479832964.670306,42,0
1479832964.671450,42,1
1479833194.872105,172,1
1479833195.016708,135,0
1479833195.019169,66,1
1479833200.020245,42,0
1479833200.021007,42,1
1479833430.224538,172,1
1479833430.369163,135,0
1479833430.629147,135,0
1479833430.629981,66,1
1479833435.370238,42,0
1479833435.371003,42,1
1479833544.296221,113,1
1479833665.577026,172,1
1479833665.721628,135,0
1479833665.977251,135,0
1479833666.012891,66,1
1479833670.730235,42,0
1479833670.731020,42,1
1479833901.137458,172,1
1479833901.282064,135,0
1479833901.286178,66,1
1479833906.290233,42,0
1479833906.291017,42,1
1479834136.593923,172,1
1479834136.739901,135,0
1479834136.997342,135,0
1479834136.998194,66,1
1479834141.740242,42,0
1479834141.741033,42,1
1479834144.301049,113,1
1479834188.441573,75,1
1479834188.738223,529,0
1479834193.443972,42,1
1479834193.444025,42,0
1479834198.453244,75,1
1479834198.453595,139,0
1479834198.454679,90,1
1479834198.742529,90,0
1479834203.460241,42,0
1479834203.461040,42,1
1479834372.050417,172,1
1479834372.874989,172,1
1479834374.521445,172,1
1479834377.049434,42,1
1479834377.049474,42,0
1479834377.251832,103,1
1479834377.817458,172,1
1479834378.049391,42,1
1479834378.049434,42,0
1479834384.409469,172,1
1479834396.074464,80,1
1479834396.083889,418,0
1479834397.593504,172,1
1479834401.090252,42,0
1479834401.091013,42,1
1479834406.085669,80,1
1479834406.094804,418,0
1479834406.096228,74,1
1479834406.240714,74,0
1479834406.241558,66,1
1479834406.242520,281,1
1479834406.387033,66,0
1479834406.390116,1514,0
1479834406.390259,1514,0
1479834406.390353,743,0
1479834406.391531,66,1
1479834406.391635,66,1
1479834406.391699,66,1
1479834406.480011,200,1
1479834406.625188,300,0
1479834406.627454,66,1
1479834406.683600,620,1
1479834406.845432,167,0
1479834406.888880,66,1
1479834406.994705,284,1
1479834407.146166,135,0
1479834407.208740,66,1
1479834423.961574,172,1
1479834476.697687,172,1
1479834481.697628,42,1
1479834481.697670,42,0
1479834582.169888,172,1
1479834587.169832,42,1
1479834587.169870,42,0
1479834642.770916,172,1
1479834642.915448,135,0
1479834643.161989,172,1
1479834643.277180,135,0
1479834643.278014,66,1
1479834643.306176,78,0
1479834647.920244,42,0
1479834647.923756,42,1
1479834744.328112,113,1
1479834878.435388,172,1
1479834878.579604,66,0
1479834878.580009,135,0
1479834878.587861,66,1
1479834883.580231,42,0
1479834883.581009,42,1
1479835114.099899,172,1
1479835114.244484,135,0
1479835114.247039,66,1
1479835119.250227,42,0
1479835119.252018,42,1
1479835344.309785,113,1
1479835349.244351,172,1
1479835349.388957,135,0
1479835349.391338,66,1
1479835354.390243,42,0
1479835354.391529,42,1
1479835584.284840,172,1
1479835584.429403,135,0
1479835584.430862,66,1
1479835589.430228,42,0
1479835589.431001,42,1
1479835819.429885,172,1
1479835819.574553,135,0
1479835819.576995,66,1
1479835824.580234,42,0
1479835824.580995,42,1
1479835944.312209,113,1
1479836055.199288,172,1
1479836055.343813,135,0
1479836055.346189,66,1
1479836060.350251,42,0
1479836060.351032,42,1
1479836290.446237,172,1
1479836290.590739,135,0
1479836290.593816,66,1
1479836295.600229,42,0
1479836295.605425,42,1
1479836526.603850,172,1
1479836526.748520,135,0
1479836527.013171,135,0
1479836527.014286,66,1
1479836531.750244,42,0
1479836531.751013,42,1
1479836544.318635,113,1
1479836762.787306,172,1
1479836762.932112,135,0
1479836762.934465,66,1
1479836767.940236,42,0
1479836767.941014,42,1
1479836836.286627,590,1
1479836836.289078,342,0
1479836841.286386,42,1
1479836841.286448,42,0
1479836998.659678,172,1
1479836998.804207,135,0
1479836998.806675,66,1
1479837003.810238,42,0
1479837003.811024,42,1
1479837144.316086,113,1
1479837234.636749,172,1
1479837234.781446,135,0
1479837235.041196,135,0
1479837235.042469,66,1
1479837239.790239,42,0
1479837239.791043,42,1
1479837470.820556,172,1
1479837470.965049,135,0
1479837470.967488,66,1
1479837475.970247,42,0
1479837475.971009,42,1
1479837706.797885,172,1
1479837706.942466,135,0
1479837706.944809,66,1
1479837711.950239,42,0
1479837711.951001,42,1
1479837744.322389,113,1
1479837801.148850,75,1
1479837801.170866,541,0
1479837801.173257,90,1
1479837801.440624,90,0
1479837806.148269,42,1
1479837806.148329,42,0
1479837942.773576,172,1
1479837942.918086,135,0
1479837942.920465,66,1
1479837947.920256,42,0
1479837947.921016,42,1
1479838178.929964,172,1
1479838179.075710,135,0
1479838179.333152,135,0
1479838179.333986,66,1
1479838184.080232,42,0
1479838184.081007,42,1
1479838344.331022,113,1
1479838415.114430,172,1
1479838415.258956,135,0
1479838415.517126,135,0
1479838415.518008,66,1
1479838420.260238,42,0
1479838420.261813,42,1
1479838651.298924,172,1
1479838651.443613,135,0
1479838651.444475,66,1
1479838656.450233,42,0
1479838656.451965,42,1
1479838887.279973,172,1
1479838887.424343,135,0
1479838887.426919,66,1
1479838892.430247,42,0
1479838892.431008,42,1
1479838944.331956,113,1
1479839123.251849,172,1
1479839123.396177,135,0
1479839123.398765,66,1
1479839128.400226,42,0
1479839128.402428,42,1
1479839359.228698,172,1
1479839359.374283,135,0
1479839359.378432,66,1
1479839364.380248,42,0
1479839364.381012,42,1
1479839544.329109,113,1
1479839595.205880,172,1
1479839595.350480,135,0
1479839595.609149,135,0
1479839595.610002,66,1
1479839600.360242,42,0
1479839600.361031,42,1
1479839831.389236,172,1
1479839831.533648,135,0
1479839831.536090,66,1
1479839836.540228,42,0
1479839836.544397,42,1
1479840067.428571,172,1
1479840067.572913,135,0
1479840067.828930,135,0
1479840067.831358,66,1
1479840072.580232,42,0
1479840072.581659,42,1
1479840144.357349,113,1
1479840303.602147,172,1
1479840303.746676,135,0
1479840303.749583,66,1
1479840308.750246,42,0
1479840308.751029,42,1
1479840539.578642,172,1
1479840540.329663,172,1
1479840541.833721,172,1
1479840544.579094,42,1
1479840544.579138,42,0
1479840544.780034,103,1
1479840544.841647,172,1
1479840550.857675,172,1
1479840556.322504,80,1
1479840556.331941,418,0
1479840561.340230,42,0
1479840561.341006,42,1
1479840562.891519,172,1
1479840566.333848,80,1
1479840566.337543,418,0
1479840566.338671,74,1
1479840566.581807,74,0
1479840566.582713,66,1
1479840566.583674,281,1
1479840566.826903,66,0
1479840566.830064,1514,0
1479840566.830176,1514,0
1479840566.830295,743,0
1479840566.836738,66,1
1479840566.836842,66,1
1479840566.836917,66,1
1479840566.925039,200,1
1479840567.172864,300,0
1479840567.175186,66,1
1479840567.248377,620,1
1479840567.505569,167,0
1479840567.545662,66,1
1479840567.658879,284,1
1479840567.910889,135,0
1479840567.969750,66,1
1479840586.955334,172,1
1479840635.081871,172,1
1479840640.081823,42,1
1479840640.081864,42,0
1479840731.338066,172,1
1479840736.338013,42,1
1479840736.338056,42,0
1479840744.344060,113,1
1479840803.843117,172,1
1479840804.086360,135,0
1479840804.088775,66,1
1479840809.090230,42,0
1479840809.091027,42,1
1479841039.924022,172,1
1479841040.172166,135,0
1479841040.174709,66,1
1479841045.180228,42,0
1479841045.180992,42,1
1479841276.004045,172,1
1479841276.247283,135,0
1479841276.534935,172,1
1479841276.745666,135,0
1479841276.746515,66,1
1479841276.777776,78,0
1479841281.250237,42,0
1479841281.251025,42,1
1479841344.352386,113,1
1479841403.847961,75,1
1479841403.870475,541,0
1479841403.877868,90,1
1479841404.153187,90,0
1479841408.847333,42,1
1479841408.847389,42,0
1479841512.622422,172,1
1479841512.870111,66,0
1479841512.870442,135,0
1479841512.872940,66,1
1479841517.870235,42,0
1479841517.871012,42,1
1479841748.680975,172,1
1479841748.924137,135,0
1479841748.926539,66,1
1479841753.930234,42,0
1479841753.931014,42,1
1479841944.359594,113,1
1479841984.833397,172,1
1479841985.076862,135,0
1479841985.079335,66,1
1479841990.080242,42,0
1479841990.081022,42,1
1479842220.185845,172,1
1479842220.429260,135,0
1479842220.431854,66,1
1479842225.430239,42,0
1479842225.431031,42,1
1479842455.538231,172,1
1479842455.786465,135,0
1479842456.173575,135,0
1479842456.177309,66,1
1479842460.790242,42,0
1479842460.791008,42,1
1479842544.353238,113,1
1479842691.410645,172,1
1479842691.658685,135,0
1479842691.661818,66,1
1479842696.660233,42,0
1479842696.661015,42,1
1479842926.867108,172,1
1479842927.115153,135,0
1479842927.485523,135,0
1479842927.487884,66,1
1479842932.120233,42,0
1479842932.122515,42,1
1479843144.355232,113,1
1479843163.051636,172,1
1479843163.294892,135,0
1479843163.661497,135,0
1479843163.662385,66,1
1479843168.300232,42,0
1479843168.301019,42,1
1479843398.715909,172,1
1479843398.960406,135,0
1479843398.963002,66,1
1479843403.970230,42,0
1479843403.972338,42,1
1479843634.072400,172,1
1479843634.315634,135,0
1479843634.318227,66,1
1479843639.320247,42,0
1479843639.321009,42,1
1479843744.361618,113,1
1479843869.920790,172,1
1479843870.164040,135,0
1479843870.165504,66,1
1479843875.170231,42,0
1479843875.171024,42,1
1479844106.003055,172,1
1479844106.247517,135,0
1479844106.605377,135,0
1479844106.606752,66,1
1479844111.250233,42,0
1479844111.251035,42,1
1479844342.394148,172,1
1479844342.637518,135,0
1479844342.997314,135,0
1479844343.000071,66,1
1479844344.359115,113,1
1479844347.640297,42,0
1479844347.641085,42,1
1479844578.791358,172,1
1479844579.039512,135,0
1479844579.397310,135,0
1479844579.398165,66,1
1479844584.040231,42,0
1479844584.041020,42,1
1479844812.994722,172,1
1479844813.242722,135,0
1479844813.245238,66,1
1479844818.250239,42,0
1479844818.250993,42,1
1479844944.378860,113,1
1479845006.558459,75,1
1479845006.730894,533,0
1479845011.557904,42,1
1479845011.557960,42,0
1479845016.570140,75,1
1479845016.570511,139,0
1479845016.571612,90,1
1479845021.578033,90,1
1479845021.580239,42,0
1479845021.580973,42,1
1479845021.892296,90,0
1479845049.074974,172,1
1479845049.318516,135,0
1479845049.323101,66,1
1479845285.155454,172,1
1479845285.398522,135,0
1479845285.403003,66,1
1479845290.400229,42,0
1479845290.400997,42,1
1479845521.235868,172,1
1479845521.479052,135,0
1479845521.481448,66,1
1479845526.480232,42,0
1479845526.487804,42,1
1479845544.369501,113,1
1479845757.152325,172,1
1479845757.400172,135,0
1479845757.756921,135,0
1479845757.757776,66,1
1479845762.400239,42,0
1479845762.401373,42,1
1479845992.713927,172,1
1479845992.956916,135,0
1479845993.316854,135,0
1479845993.317980,66,1
1479845997.960231,42,0
1479845997.960993,42,1
1479846144.371383,113,1
1479846228.380999,172,1
1479846228.624091,135,0
1479846228.628212,66,1
1479846233.630242,42,0
1479846233.631023,42,1
1479846463.833699,172,1
1479846464.076803,135,0
1479846464.078304,66,1
1479846469.080228,42,0
1479846469.080989,42,1
1479846699.290154,172,1
1479846700.421161,172,1
1479846702.685161,172,1
1479846704.289140,42,1
1479846704.289180,42,0
1479846704.493799,103,1
1479846707.213163,172,1
1479846716.269212,172,1
1479846718.113979,80,1
1479846718.123264,418,0
1479846718.125672,74,1
1479846718.369641,74,0
1479846718.370479,66,1
1479846718.371431,281,1
1479846718.615435,66,0
1479846718.618502,1514,0
1479846718.618630,1514,0
1479846718.618720,743,0
1479846718.620602,66,1
1479846718.620789,66,1
1479846718.620878,66,1
1479846718.709897,200,1
1479846718.954776,300,0
1479846718.957123,66,1
1479846719.052386,620,1
1479846719.317493,167,0
1479846719.357145,66,1
1479846719.466380,284,1
1479846719.716658,135,0
1479846719.777243,66,1
1479846723.130239,42,0
1479846723.130987,42,1
1479846734.381333,172,1
1479846744.385670,113,1
1479846770.605383,172,1
1479846775.605264,42,1
1479846775.605306,42,0
1479846843.053473,172,1
1479846848.053499,42,1
1479846848.053533,42,0
1479846955.650602,172,1
1479846955.894554,135,0
1479846955.896886,66,1
1479846960.900242,42,0
1479846960.901222,42,1
1479847191.731034,172,1
1479847191.975458,135,0
1479847191.977918,66,1
1479847196.980244,42,0
1479847196.983925,42,1
1479847344.394363,113,1
1479847427.812021,172,1
1479847428.060950,135,0
1479847428.063509,66,1
1479847433.070245,42,0
1479847433.071042,42,1
1479847663.967919,172,1
1479847664.211977,135,0
1479847664.214571,66,1
1479847669.220232,42,0
1479847669.220992,42,1
1479847899.944394,172,1
1479847900.188539,135,0
1479847900.191217,66,1
1479847905.190241,42,0
1479847905.190993,42,1
1479847944.385133,113,1
1479848135.920904,172,1
1479848136.169724,135,0
1479848136.403919,172,1
1479848136.584454,135,0
1479848136.585305,66,1
1479848136.653202,78,0
1479848141.170246,42,0
1479848141.171022,42,1
1479848372.313333,172,1
1479848372.556985,66,0
1479848372.557504,135,0
1479848372.559678,66,1
1479848377.560245,42,0
1479848377.561004,42,1
1479848544.394575,113,1
1479848608.289785,172,1
1479848608.533821,135,0
1479848608.536208,66,1
1479848613.540243,42,0
1479848613.541051,42,1
1479848624.298022,75,1
1479848624.498434,541,0
1479848634.309429,75,1
1479848634.309871,139,0
1479848634.312397,90,1
1479848634.588719,90,0
1479848844.370254,172,1
1479848844.619073,135,0
1479848844.992283,135,0
1479848844.995845,66,1
1479848849.620238,42,0
1479848849.621007,42,1
1479849080.866670,172,1
1479849081.110856,135,0
1479849081.113436,66,1
1479849086.120244,42,0
1479849086.121001,42,1
1479849144.400385,113,1
1479849316.947205,172,1
1479849317.196058,135,0
1479849317.560272,135,0
1479849317.561126,66,1
1479849322.200242,42,0
1479849322.201024,42,1
1479849553.411617,172,1
1479849553.655679,135,0
1479849553.658092,66,1
1479849558.660242,42,0
1479849558.661689,42,1
1479849744.409849,113,1
1479849789.492114,172,1
1479849789.736040,135,0
1479849789.738623,66,1
1479849794.740241,42,0
1479849794.741649,42,1
1479850025.572612,172,1
1479850025.816514,135,0
1479850026.175955,135,0
1479850026.176793,66,1
1479850030.820244,42,0
1479850030.821867,42,1
1479850261.966891,172,1
1479850262.215574,135,0
1479850262.218160,66,1
1479850267.220245,42,0
1479850267.221003,42,1
1479850344.427084,113,1
1479850498.047846,172,1
1479850498.291844,135,0
1479850498.647855,135,0
1479850498.648918,66,1
1479850503.300242,42,0
1479850503.301663,42,1
1479850734.438001,172,1
1479850734.683675,135,0
1479850734.686895,66,1
1479850739.690308,42,0
1479850739.699648,42,1
1479850944.409263,113,1
1479850970.518462,172,1
1479850970.767290,135,0
1479850970.769841,66,1
1479850975.770231,42,0
1479850975.771922,42,1
1479851206.778964,172,1
1479851207.027672,135,0
1479851207.030111,66,1
1479851212.030234,42,0
1479851212.034038,42,1
1479851442.859265,172,1
1479851443.108098,135,0
1479851443.110484,66,1
1479851448.110245,42,0
1479851448.111008,42,1
1479851544.407646,113,1
1479851678.939904,172,1
1479851679.188783,135,0
1479851679.547641,135,0
1479851679.548527,66,1
1479851684.190233,42,0
1479851684.191024,42,1
1479851915.336266,172,1
1479851915.580484,135,0
1479851915.582878,66,1
1479851920.590244,42,0
1479851920.590992,42,1
1479852144.422301,113,1
1479852151.413025,172,1
1479852151.657171,135,0
1479852151.667749,66,1
1479852156.660244,42,0
1479852156.661034,42,1
1479852237.000545,75,1
1479852237.210112,541,0
1479852237.212742,90,1
1479852237.490458,90,0
1479852242.000016,42,1
1479852242.000072,42,0
1479852387.495921,172,1
1479852387.744738,135,0
1479852388.103512,135,0
1479852388.104349,66,1
1479852392.750243,42,0
1479852392.753167,42,1
1479852623.886075,172,1
1479852624.130263,135,0
1479852624.133406,66,1
1479852629.140238,42,0
1479852629.141001,42,1
1479852744.424070,113,1
1479852859.966249,172,1
1479852861.009293,172,1
1479852863.097303,172,1
1479852864.965255,42,1
1479852864.965298,42,0
1479852865.167681,103,1
1479852867.273314,172,1
1479852875.625352,172,1
1479852885.030151,80,1
1479852885.039236,418,0
1479852885.041697,74,1
1479852885.290398,74,0
1479852885.291242,66,1
1479852885.292214,281,1
1479852885.540994,66,0
1479852885.544118,1514,0
1479852885.544236,1514,0
1479852885.544325,743,0
1479852885.545787,66,1
1479852885.545887,66,1
1479852885.546456,66,1
1479852885.634328,200,1
1479852885.883782,300,0
1479852885.886558,66,1
1479852885.967435,620,1
1479852886.238709,167,0
1479852886.277306,66,1
1479852886.382539,284,1
1479852886.638801,135,0
1479852886.693680,66,1
1479852890.040237,42,0
1479852890.040999,42,1
1479852892.333869,172,1
1479852925.737459,172,1
1479852930.737380,42,1
1479852930.737423,42,0
1479852992.553595,172,1
1479852997.553526,42,1
1479852997.553567,42,0
1479853122.626764,172,1
1479853122.870875,135,0
1479853122.873467,66,1
1479853127.880243,42,0
1479853127.881008,42,1
1479853344.425390,113,1
1479853358.291385,172,1
1479853358.535567,135,0
1479853358.858302,172,1
1479853359.083466,135,0
1479853359.084322,66,1
1479853359.101886,78,0
1479853363.540232,42,0
1479853363.541025,42,1
1479853594.059978,172,1
1479853594.303594,66,0
1479853594.303925,135,0
1479853594.307051,66,1
1479853599.310241,42,0
1479853599.311195,42,1
1479853829.516403,172,1
1479853829.760553,135,0
1479853829.763048,66,1
1479853834.770245,42,0
1479853834.771009,42,1
1479853944.428841,113,1
1479854065.077651,172,1
1479854065.321599,135,0
1479854065.763371,135,0
1479854065.764228,66,1
1479854070.330255,42,0
1479854070.331238,42,1
1479854300.741190,172,1
1479854300.985133,135,0
1479854301.403316,135,0
1479854301.404149,66,1
1479854305.990242,42,0
1479854305.991062,42,1
1479854536.616610,172,1
1479854536.865524,135,0
1479854536.868125,66,1
1479854541.870236,42,0
1479854541.871020,42,1
1479854544.438666,113,1
1479854772.174246,172,1
1479854772.423163,135,0
1479854772.425534,66,1
1479854777.430254,42,0
1479854777.449310,42,1
1479855008.019014,172,1
1479855008.267747,135,0
1479855008.270152,66,1
1479855013.270243,42,0
1479855013.271004,42,1
1479855144.465200,113,1
1479855244.099300,172,1
1479855244.348112,135,0
1479855244.723463,135,0
1479855244.724334,66,1
1479855249.350242,42,0
1479855249.351034,42,1
1479855480.595888,172,1
1479855480.845040,135,0
1479855480.847554,66,1
1479855485.850243,42,0
1479855485.851366,42,1
1479855716.676361,172,1
1479855716.920516,135,0
1479855716.960842,66,1
1479855721.930239,42,0
1479855721.930995,42,1
1479855744.443681,113,1
1479855839.900226,75,1
1479855840.109572,545,0
1479855844.899670,42,1
1479855844.899733,42,0
1479855849.911898,75,1
1479855849.912268,139,0
1479855849.913365,90,1
1479855850.179544,90,0
1479855854.920245,42,0
1479855854.921004,42,1
1479855952.757702,172,1
1479855953.001872,135,0
1479855953.003352,66,1
1479855958.010234,42,0
1479855958.010995,42,1
1479856188.837420,172,1
1479856189.081451,135,0
1479856189.443594,135,0
1479856189.446351,66,1
1479856194.090243,42,0
1479856194.091012,42,1
1479856344.445409,113,1
1479856423.057823,172,1
1479856423.306816,135,0
1479856423.667614,135,0
1479856423.668724,66,1
1479856428.310224,42,0
1479856428.311005,42,1
1479856659.438521,172,1
1479856659.682679,135,0
1479856659.685091,66,1
1479856664.690244,42,0
1479856664.690996,42,1
1479856895.723645,172,1
1479856895.967899,135,0
1479856896.331726,135,0
1479856896.332559,66,1
1479856900.970245,42,0
1479856900.971002,42,1
1479856944.454298,113,1
1479857129.927538,172,1
1479857130.171781,135,0
1479857130.174207,66,1
1479857135.180230,42,0
1479857135.181014,42,1
1479857366.008154,172,1
1479857366.252360,135,0
1479857366.253907,66,1
1479857371.260245,42,0
1479857371.260999,42,1
1479857544.451152,113,1
1479857602.088515,172,1
1479857602.332659,135,0
1479857602.335265,66,1
1479857607.340242,42,0
1479857607.341022,42,1
1479857838.173618,172,1
1479857838.422412,135,0
1479857838.779961,135,0
1479857838.780797,66,1
1479857843.430241,42,0
1479857843.430997,42,1
1479858074.561522,172,1
1479858074.810309,135,0
1479858074.811755,66,1
1479858079.820241,42,0
1479858079.821740,42,1
1479858144.458373,113,1
1479858309.918088,172,1
1479858310.167091,135,0
1479858310.524105,135,0
1479858310.524982,66,1
1479858315.170239,42,0
1479858315.171025,42,1
1479858436.862806,590,1
1479858436.864969,342,0
1479858441.862273,42,1
1479858441.862333,42,0
1479858545.894256,172,1
1479858546.138238,135,0
1479858546.139707,66,1
1479858551.140241,42,0
1479858551.142402,42,1
1479858744.476281,113,1
1479858779.946729,172,1
1479858780.190865,135,0
1479858780.547602,135,0
1479858780.548456,66,1
1479858785.200231,42,0
1479858785.201038,42,1
1479859016.339706,172,1
1479859017.517787,172,1
1479859019.881020,172,1
1479859021.337742,42,1
1479859021.337785,42,0
1479859021.540158,103,1
1479859024.597807,172,1
1479859034.037834,172,1
1479859041.403286,80,1
1479859041.412296,418,0
1479859046.420241,42,0
1479859046.421126,42,1
1479859051.413989,80,1
1479859051.422857,418,0
1479859051.423965,74,1
1479859051.657349,74,0
1479859051.660813,66,1
1479859051.661768,281,1
1479859051.895229,66,0
1479859051.898380,1514,0
1479859051.898496,1514,0
1479859051.898579,743,0
1479859051.899542,66,1
1479859051.900300,66,1
1479859051.900399,66,1
1479859051.989082,200,1
1479859052.223175,300,0
1479859052.225452,66,1
1479859052.323932,620,1
1479859052.574861,167,0
1479859052.613759,66,1
1479859052.738991,284,1
1479859052.917864,172,1
1479859052.980294,135,0
1479859053.049859,66,1
1479859090.677891,172,1
1479859095.677811,42,1
1479859095.677852,42,0
1479859166.197970,172,1
1479859171.197910,42,1
1479859171.197950,42,0
1479859288.924868,172,1
1479859289.159874,135,0
1479859289.162394,66,1
1479859294.160249,42,0
1479859294.171683,42,1
1479859344.482113,113,1
1479859452.734744,75,1
1479859453.088140,529,0
1479859458.090238,42,0
1479859458.091607,42,1
1479859462.747639,75,1
1479859462.747989,139,0
1479859462.753389,90,1
1479859463.019614,90,0
1479859525.003286,172,1
1479859525.242917,135,0
1479859525.244394,66,1
1479859530.250241,42,0
1479859530.250999,42,1
1479859761.083569,172,1
1479859761.323348,135,0
1479859761.325725,66,1
1479859766.330257,42,0
1479859766.331001,42,1
1479859944.462875,113,1
1479859997.163840,172,1
1479859997.403550,135,0
1479859997.405954,66,1
1479860002.410233,42,0
1479860002.411923,42,1
1479860233.244095,172,1
1479860233.496980,135,0
1479860233.731150,172,1
1479860233.904514,135,0
1479860233.905330,66,1
1479860233.964837,78,0
1479860238.500238,42,0
1479860238.503064,42,1
1479860469.740378,172,1
1479860469.974084,66,0
1479860469.975289,135,0
1479860469.978173,66,1
1479860474.980226,42,0
1479860474.981000,42,1
1479860544.484796,113,1
1479860705.932703,172,1
1479860706.167008,135,0
1479860706.555743,135,0
1479860706.557830,66,1
1479860711.170234,42,0
1479860711.186885,42,1
1479860942.431689,172,1
1479860942.665963,135,0
1479860943.039558,135,0
1479860943.040392,66,1
1479860947.670230,42,0
1479860947.674601,42,1
1479861144.478593,113,1
1479861178.821293,172,1
1479861179.055719,135,0
1479861179.058443,66,1
1479861184.060240,42,0
1479861184.061023,42,1
1479861414.797633,172,1
1479861415.031885,135,0
1479861415.395238,135,0
1479861415.398020,66,1
1479861420.040230,42,0
1479861420.041516,42,1
1479861649.009504,172,1
1479861649.243831,135,0
1479861649.603141,135,0
1479861649.603986,66,1
1479861654.250227,42,0
1479861654.250999,42,1
1479861744.460403,113,1
1479861885.398253,172,1
1479861885.632688,135,0
1479861885.983529,135,0
1479861885.984380,66,1
1479861890.640246,42,0
1479861890.641409,42,1
1479862121.790524,172,1
1479862122.024774,135,0
1479862122.027150,66,1
1479862127.030233,42,0
1479862127.030990,42,1
1479862344.485141,113,1
1479862357.831139,172,1
1479862358.065604,135,0
1479862358.067996,66,1
1479862363.070242,42,0
1479862363.072456,42,1
1479862593.911455,172,1
1479862594.145813,135,0
1479862594.148209,66,1
1479862599.150243,42,0
1479862599.151006,42,1
1479862829.992039,172,1
1479862830.226401,135,0
1479862830.228965,66,1
1479862835.230243,42,0
1479862835.231017,42,1
1479862944.485289,113,1
1479863065.428235,75,1
1479863065.635782,533,0
1479863065.637430,90,1
1479863065.919252,90,0
1479863066.072670,172,1
1479863066.307181,135,0
1479863066.308037,66,1
1479863070.640240,42,0
1479863070.641002,42,1
1479863302.153315,172,1
1479863302.387593,135,0
1479863302.390096,66,1
1479863307.390246,42,0
1479863307.391001,42,1
1479863538.234160,172,1
1479863538.468687,135,0
1479863538.471250,66,1
1479863543.470240,42,0
1479863543.471032,42,1
1479863544.488277,113,1
1479863774.324988,172,1
1479863774.559310,135,0
1479863774.561786,66,1
1479863779.560248,42,0
1479863779.657958,42,1
1479864010.395136,172,1
1479864010.629479,135,0
1479864010.976198,135,0
1479864010.977604,66,1
1479864015.630231,42,0
1479864015.631019,42,1
1479864144.492627,113,1
1479864246.959769,172,1
1479864247.194149,135,0
1479864247.196591,66,1
1479864252.200232,42,0
1479864252.201020,42,1
1479864482.525155,172,1
1479864482.764776,135,0
1479864482.767396,66,1
1479864487.770246,42,0
1479864487.771030,42,1
1479864717.872941,172,1
1479864718.107902,135,0
1479864718.110537,66,1
1479864723.110230,42,0
1479864723.110996,42,1
1479864744.492049,113,1
1479864953.121485,172,1
1479864953.361275,135,0
1479864953.363821,66,1
1479864958.370240,42,0
1479864958.371029,42,1
1479865188.577991,172,1
1479865189.396927,172,1
1479865191.025073,172,1
1479865193.577040,42,1
1479865193.577085,42,0
1479865193.779469,103,1
1479865194.289072,172,1
1479865194.577040,42,1
1479865194.577081,42,0
1479865200.817098,172,1
1479865209.378745,80,1
1479865209.387605,418,0
1479865209.390954,74,1
1479865209.535375,74,0
1479865209.536220,66,1
1479865209.537446,281,1
1479865209.681943,66,0
1479865209.684971,1514,0
1479865209.685085,1514,0
1479865209.685171,743,0
1479865209.686233,66,1
1479865209.687375,66,1
1479865209.687468,66,1
1479865209.774720,200,1
1479865209.919928,300,0
1479865209.926225,66,1
1479865210.011046,620,1
1479865210.172566,167,0
1479865210.210972,66,1
1479865210.314303,284,1
1479865210.465045,135,0
1479865210.505119,66,1
1479865213.873134,172,1
1479865214.390245,42,0
1479865214.391002,42,1
1479865239.985748,172,1
1479865292.209335,172,1
1479865297.213673,42,1
1479865297.213714,42,0
1479865298.209285,42,1
1479865298.209327,42,0
1479865344.497201,113,1
1479865396.657643,172,1
1479865401.661067,42,1
1479865401.661110,42,0
1479865446.395742,172,1
1479865446.540321,135,0
1479865446.542947,66,1
1479865451.550245,42,0
1479865451.551161,42,1
1479865682.371580,172,1
1479865682.516023,135,0
1479865682.518517,66,1
1479865687.520236,42,0
1479865687.521010,42,1
1479865918.348618,172,1
1479865918.495686,135,0
1479865918.498385,66,1
1479865923.500240,42,0
1479865923.500999,42,1
1479865944.503485,113,1
1479866154.388284,172,1
1479866154.534062,135,0
1479866154.755302,172,1
1479866154.831116,135,0
1479866154.835974,66,1
1479866154.899277,78,0
1479866159.540235,42,0
1479866159.545632,42,1
1479866390.690306,172,1
1479866390.834320,66,0
1479866390.834680,135,0
1479866390.837053,66,1
