device_label,window_id,time_block_id,dwt_cA3_mean,dwt_cA3_var,dwt_cA3_std,dwt_cA3_energy,dwt_cA3_entropy,dwt_cD3_mean,dwt_cD3_var,dwt_cD3_std,dwt_cD3_energy,dwt_cD3_entropy,dwt_cD2_mean,dwt_cD2_var,dwt_cD2_std,dwt_cD2_energy,dwt_cD2_entropy,dwt_cD1_mean,dwt_cD1_var,dwt_cD1_std,dwt_cD1_energy,dwt_cD1_entropy
BelkinWemoMotionSensor,844,17,0.009271484,0.000248774,0.015772568,0.007364155,1.549291383,0.002882411,0.000080283,0.008960077,0.001949008,1.169462874,-0.002288394,0.000084615,0.009198637,0.003324512,2.813861325,0.000891095,0.000134089,0.011579675,0.009037155,2.182202986
BelkinWemoMotionSensor,845,17,0.846976622,2.684530720,1.638453759,74.841802611,2.077693378,-0.074995424,0.296362236,0.544391620,6.643704090,2.418862001,-0.091381520,0.245910942,0.495894084,9.407676411,2.881786069,-0.018926892,0.559172901,0.747778644,37.488585590,3.574448371
BelkinWemoMotionSensor,846,17,0.028149426,0.003502381,0.059180919,0.094484969,2.299622791,0.002901223,0.005782057,0.076039841,0.127390439,1.593745314,0.001670377,0.006215685,0.078839618,0.230083593,1.657781569,-0.008285261,0.003133673,0.055979223,0.214555371,1.300417484
BelkinWemoMotionSensor,847,17,0.424091842,0.799902759,0.894372830,21.554646285,1.453324585,0.031037275,0.186345669,0.431677737,4.120797591,1.561418440,0.072135144,0.256988093,0.506939930,9.701088151,2.223836889,-0.162551572,0.299391097,0.547166426,21.829545417,2.962485680
BelkinWemoMotionSensor,848,17,0.425186559,0.789236701,0.888389949,21.340446855,1.976165390,-0.009680610,0.175118101,0.418471147,3.854659932,1.519777000,0.193193249,0.312735342,0.559227451,12.952182019,2.386650012,0.032739288,0.369699315,0.608029041,24.841668756,2.748130895
BelkinWemoMotionSensor,849,17,0.468238360,0.785479334,0.886272720,22.103982903,2.029026231,-0.020889786,0.461186286,0.679106977,10.155698722,1.901750134,0.014489825,0.273252804,0.522735883,10.118122079,2.692653544,0.136803915,0.379717274,0.616212037,26.694983242,3.082905293
BelkinWemoMotionSensor,850,17,0.313507440,0.234339633,0.484086390,7.317784059,2.409876001,-0.082400130,0.119785780,0.346100823,2.784662340,0.814136368,0.058348106,0.117905038,0.343373030,4.488452954,1.137351059,0.009487698,0.007862221,0.088669166,0.532799906,2.283899086
BelkinWemoMotionSensor,851,17,0.399957319,0.932363007,0.965589461,24.031235005,1.866450469,0.152658876,0.292378881,0.540720705,6.945039490,1.873906731,-0.121554694,0.127309194,0.356804139,5.257135275,2.410176287,0.177837638,0.265675086,0.515436791,19.919187864,2.448388588
BelkinWemoMotionSensor,852,17,0.687465112,1.257217739,1.121257213,38.056172402,2.613477643,0.136426935,0.267920326,0.517610206,6.303717953,1.063196642,0.111271212,0.328044606,0.572751784,12.595757869,3.030931306,0.112507149,0.414221898,0.643600729,28.600943705,3.394906968
BelkinWemoMotionSensor,853,17,0.294452202,0.240277948,0.490181546,7.193561042,2.427664126,0.037141748,0.012310823,0.110954146,0.301187305,1.260353628,0.004211563,0.011150144,0.105594241,0.413211596,1.143931778,-0.022178775,0.017423792,0.131999210,1.200351204,1.444898560
BelkinWemoMotionSensor,854,17,0.513946651,0.879422720,0.937775410,25.158405351,1.633186412,0.015662138,0.311747519,0.558343550,6.863842085,1.888704670,-0.154882612,0.202091416,0.449545788,8.364961439,2.530826219,-0.020258396,0.301361853,0.548964346,20.218741116,2.825842128
BelkinWemoMotionSensor,855,17,0.812491137,2.918924049,1.708485894,78.739449707,1.721137659,0.010393858,0.220464711,0.469536698,4.852600350,2.584236110,0.030740920,0.955181977,0.977334118,35.376698312,2.120256538,0.064401679,0.335001876,0.578793465,22.723013269,3.292415504
BelkinWemoMotionSensor,856,17,1.009152976,2.252452956,1.500817429,71.958539058,2.193539102,0.021876853,0.827325130,0.909574148,18.211681993,2.119827050,-0.012976736,0.473862047,0.688376385,17.539126397,2.352787691,-0.167415939,0.357163969,0.597631968,25.807868422,3.458709642
BelkinWemoMotionSensor,857,17,0.269350178,0.164628544,0.405744432,5.217917375,2.465093921,-0.011083781,0.031458533,0.177365535,0.694790433,2.550624874,-0.048952941,0.042906969,0.207139974,1.676224298,1.611277358,0.005059895,0.012996413,0.114001811,0.872475028,2.341683173
BelkinWemoMotionSensor,858,17,0.515195839,1.076323663,1.037460198,29.518509142,2.018607412,0.076300784,0.366247040,0.605183477,8.185514700,1.800766686,-0.042544292,0.291461914,0.539872127,10.851061431,2.215709298,-0.135649161,0.288240921,0.536880733,20.544988258,3.224029173
BelkinWemoMotionSensor,859,17,0.005514739,0.000050575,0.007111633,0.001781729,2.231545588,0.000669330,0.000111016,0.010536421,0.002452212,1.273225724,-0.000710900,0.000039541,0.006288185,0.001481726,2.429760923,0.000000641,0.000020696,0.004549316,0.001386651,3.091236801
BelkinWemoMotionSensor,860,17,0.443851917,0.986857329,0.993406930,26.044960760,1.581986107,-0.054086488,0.475920955,0.689870245,10.534618659,1.857192271,-0.164765504,0.278158629,0.527407460,11.296333119,2.491935287,0.106463155,0.182254251,0.426912463,12.970439868,2.902726613
BelkinWemoMotionSensor,861,17,0.033733891,0.005413978,0.073579739,0.144142975,2.060947418,0.006455164,0.005158340,0.071821584,0.114400199,2.342506927,0.000609727,0.012119085,0.110086718,0.448419918,2.327524548,0.018078920,0.006018228,0.077577239,0.425120054,1.545395048
BelkinWemoMotionSensor,862,17,0.433705422,0.921610684,0.960005565,24.413643684,1.833277252,0.023301984,0.306675416,0.553782824,6.758804768,1.906488693,-0.117198906,0.164882720,0.406057533,6.608877236,2.324622437,-0.141779984,0.357289485,0.597736970,25.285200250,3.241777529
BelkinWemoMotionSensor,863,17,0.563470062,1.073132459,1.035921068,30.593881343,2.060956495,0.085219968,0.294040696,0.542255194,6.628669050,1.887774561,-0.061095649,0.203028659,0.450587016,7.650169469,2.710483164,-0.097932533,0.465326536,0.682148470,31.819460208,3.666818420
BelkinWemoMotionSensor,864,17,0.039913386,0.008564732,0.092545839,0.223471835,2.178039942,0.003611564,0.003928337,0.062676450,0.086710377,2.073079145,0.003034164,0.012955090,0.113820430,0.479678970,2.590397722,0.021570620,0.007177074,0.084717612,0.512038482,1.867266975
BelkinWemoMotionSensor,865,17,0.351172612,0.698616152,0.835832610,18.082643808,1.691462746,-0.006699590,0.051448633,0.226822911,1.132857387,1.681915444,-0.057474971,0.412207454,0.642033842,15.373900580,2.320831150,0.141049864,0.256639005,0.506595504,18.527782603,2.358709515
BelkinWemoMotionSensor,866,17,0.434529391,0.831996663,0.912138511,22.457873989,2.058262818,0.106029229,0.449034337,0.670100244,10.126083755,1.458278114,0.093021644,0.237709056,0.487554157,9.115397058,1.541400278,-0.098634496,0.189620339,0.435454176,13.356389917,3.318884961
BelkinWemoMotionSensor,867,17,0.432564766,0.838149050,0.915504806,22.555749192,1.882846487,-0.017248707,0.405771924,0.637002295,8.933527729,1.999635501,0.035663351,0.305954836,0.553131843,11.367388293,2.179107584,-0.063699001,0.388463825,0.623268662,26.298932998,2.797565713
BelkinWemoMotionSensor,868,17,0.545290836,0.794012071,0.891073550,24.009791682,2.365743968,-0.015069979,0.219520607,0.468530262,4.834449644,1.993706353,-0.018513866,0.006121396,0.078239348,0.239173877,2.442225915,-0.041995893,0.089747681,0.299579174,6.131259544,1.941591114
BelkinWemoMotionSensor,869,17,0.656655585,1.020591867,1.010243469,31.939345346,2.305651518,-0.324397575,0.380536321,0.616876260,10.686942362,2.096062966,-0.085491692,0.129509371,0.359874105,5.062273435,2.883377824,0.049316657,0.384721317,0.620259072,25.939281124,3.471117725
BelkinWemoMotionSensor,870,17,0.455058527,0.908132841,0.952960042,24.534644301,1.798644907,-0.015103963,0.428309078,0.654453266,9.427818570,2.194692141,-0.050118304,0.130974559,0.361904074,4.938996924,2.328328513,-0.133435506,0.354879178,0.595717364,24.969842218,3.065340708
BelkinWemoMotionSensor,871,18,0.465268476,0.557339002,0.746551406,17.023902637,2.579247316,0.027032950,0.126848289,0.356157674,2.806739518,1.576044377,-0.042218079,0.057343243,0.239464493,2.187647556,0.694278471,-0.057179839,0.091678945,0.302785311,6.361548063,1.632301127
BelkinWemoMotionSensor,872,18,0.492665556,0.938858195,0.968946952,25.994705999,1.763038958,0.121484502,0.094080907,0.306726110,2.394466603,1.776735944,0.121563283,0.359421351,0.599517599,13.845362383,2.491495194,-0.191660850,0.303173782,0.550612188,22.773813431,3.097815413
BelkinWemoMotionSensor,873,18,0.701743514,2.666155025,1.632836497,69.489177645,1.479446955,-0.006059272,0.720054762,0.848560405,15.842012484,1.683854697,0.013862520,0.543421980,0.737171608,20.113723522,1.856538147,0.044300510,0.275020506,0.524423975,18.557863756,2.977948116
BelkinWemoMotionSensor,874,18,0.009446354,0.000212940,0.014592453,0.006647812,2.008576559,0.000259135,0.000089604,0.009465955,0.001972772,2.294624694,0.002170039,0.000120668,0.010984902,0.004638954,1.609907451,0.000303538,0.000117989,0.010862284,0.007911451,2.271287943
BelkinWemoMotionSensor,875,18,0.033793659,0.005418815,0.073612598,0.144338173,1.900238788,-0.010514794,0.006913627,0.083148222,0.154532130,2.890175731,0.018646861,0.006803648,0.082484231,0.264600089,1.901655415,0.004340721,0.005948287,0.077125139,0.399797637,1.817176473
BelkinWemoMotionSensor,876,18,0.655909489,0.891117069,0.943989973,29.069355198,2.596701996,0.029519543,0.162588909,0.403223151,3.596126878,1.342598491,0.091912220,0.254978196,0.504953657,9.746763932,2.186104668,-0.042296541,0.292038012,0.540405415,19.686409648,2.758620530
BelkinWemoMotionSensor,877,18,0.453815264,0.770009190,0.877501675,21.471064643,1.874488132,0.015437164,0.406753456,0.637772260,8.953818762,1.682130537,-0.079127511,0.165800577,0.407186170,6.366284373,2.412238878,-0.188411124,0.299029135,0.546835565,22.413368374,3.148414408
BelkinWemoMotionSensor,878,18,0.283209605,0.517498913,0.719373973,13.149545070,1.712989850,0.001597780,0.508490583,0.713085257,11.186849001,1.639349001,-0.011822622,0.076350397,0.276315756,2.830136349,2.572542609,0.001220444,0.119950272,0.346338378,8.036768027,2.288705398
BelkinWemoMotionSensor,879,18,0.811828215,1.242557940,1.114700830,41.835705779,2.706028194,0.010888712,0.185373236,0.430549923,4.080819602,1.532353911,0.012686720,0.152179942,0.390102476,5.636613105,2.354687932,0.029180922,0.321174036,0.566722186,21.575712693,3.025787707
BelkinWemoMotionSensor,880,18,0.353256126,1.004448714,1.002221889,24.843249292,0.648229998,-0.116346447,0.226334829,0.475746602,5.277169142,0.814900161,-0.071364756,0.108320467,0.329120748,4.196295624,1.758906565,-0.119888042,0.219754296,0.468779581,15.686538364,2.446948296
BelkinWemoMotionSensor,881,18,0.382918592,0.860476891,0.927618936,22.156277848,1.198287991,0.037451282,0.384766039,0.620295122,8.495710022,1.295326553,0.098699522,0.114465907,0.338328106,4.595677605,1.535172266,-0.066776897,0.302702451,0.550184015,20.579827520,2.914800532
BelkinWemoMotionSensor,882,18,0.025150444,0.004149254,0.064414706,0.105199583,1.728414595,0.008136842,0.004087456,0.063933213,0.091380607,1.895289937,-0.014965012,0.005600280,0.074835019,0.215496572,2.686333930,-0.014010664,0.004227017,0.065015514,0.296362153,2.130124233
BelkinWemoMotionSensor,883,18,0.441784023,1.061177074,1.030134493,27.639704346,1.431473534,-0.058743772,0.322960112,0.568295797,7.181040751,1.328883696,-0.079969509,0.168103085,0.410003762,6.456433676,2.339672186,-0.170740400,0.364402584,0.603657671,26.368176182,3.124846840
BelkinWemoMotionSensor,884,18,0.501708102,1.105686699,1.051516381,29.862749815,1.658511191,0.032078033,0.084770642,0.291153983,1.887592130,2.825961858,-0.095965421,0.407766813,0.638566217,15.428118471,2.903952277,0.061473182,0.355100663,0.595903233,24.044934220,3.399638345
BelkinWemoMotionSensor,885,18,0.022281562,0.002722957,0.052181959,0.070827346,1.685149139,-0.006589956,0.002545146,0.050449440,0.056948617,2.340155618,0.009299076,0.003464654,0.058861311,0.131391688,1.747033757,-0.009709916,0.002575384,0.050748240,0.178867644,1.920167172
BelkinWemoMotionSensor,886,18,0.588210321,0.901362022,0.949400875,27.441774876,2.256250053,0.085586494,0.589370064,0.767704412,13.127292464,1.873157955,0.046427709,0.252375448,0.502369832,9.417646261,2.597697539,-0.095373696,0.303443995,0.550857509,20.940189177,2.959241502
BelkinWemoMotionSensor,887,18,0.382667130,0.845917474,0.919737720,21.831735350,1.081683037,-0.009931534,0.265173934,0.514950419,5.835996535,1.711153762,-0.090849912,0.237731422,0.487577093,9.101449756,2.450039414,0.169116618,0.232890282,0.482587072,17.519877744,2.239770822
BelkinWemoMotionSensor,888,18,0.032840206,0.004334172,0.065834430,0.119078328,2.319236012,0.014293100,0.013343079,0.115512247,0.298042181,2.268967622,-0.000559492,0.003845800,0.062014516,0.142306189,3.021345878,0.016405711,0.005806412,0.076199814,0.407062455,1.926382480
BelkinWemoMotionSensor,889,18,0.403808477,0.747713083,0.864704044,20.037036123,1.856532249,-0.038312119,0.116521569,0.341352558,2.595766528,1.369924269,0.050413990,0.279397435,0.528580585,10.431743204,2.487615154,0.066956659,0.328517420,0.573164392,22.311041150,2.675941395
BelkinWemoMotionSensor,890,18,0.016418291,0.003117003,0.055830130,0.074504402,1.014610495,-0.000335978,0.006241411,0.079002600,0.137313522,1.936232966,0.001667523,0.003110774,0.055774312,0.115201518,2.097724933,0.004506489,0.002280930,0.047759086,0.154182998,0.626555058
BelkinWemoMotionSensor,891,18,0.412107363,0.872687014,0.934177185,22.935428832,1.524286255,0.068764285,0.314375288,0.560691794,7.020283920,1.871873502,-0.129512807,0.162666566,0.403319434,6.639284915,2.445069435,-0.165268005,0.301198282,0.548815344,22.010290330,2.936965397
BelkinWemoMotionSensor,892,18,0.375493378,0.689889243,0.830595716,18.279459433,1.590159740,0.022048380,0.290920524,0.539370488,6.410946406,1.899381843,0.029277841,0.124645898,0.353052260,4.643614336,1.927800024,0.105384642,0.289656712,0.538197651,20.151096497,2.881595265
BelkinWemoMotionSensor,893,18,0.656585181,1.113319910,1.055139758,33.977328206,2.573052772,-0.191080127,0.257621824,0.507564601,6.470935653,1.557793431,0.031664924,0.269164397,0.518810560,9.996181379,1.516419889,0.070858597,0.141731060,0.376471858,9.832384028,0.719618337
BelkinWemoMotionSensor,894,18,0.551783242,0.972688925,0.986249930,28.097380767,2.263149264,0.077945553,0.365666085,0.604703304,8.178315081,0.835089927,0.164830734,0.236328254,0.486136045,9.749404710,2.544755913,0.152444026,0.356826410,0.597349487,25.464394610,3.056136010
BelkinWemoMotionSensor,895,18,0.541504606,1.395014841,1.181107464,37.141325761,1.669133142,-0.010071187,0.233116192,0.482821076,5.130787653,2.589399146,-0.049562355,0.372751597,0.610533862,13.882696876,2.508911571,-0.083440225,0.262433743,0.512282874,18.049532985,2.881433141
BelkinWemoMotionSensor,896,18,1.145663830,3.271798983,1.808811484,100.855581106,2.566202692,0.112075111,0.100048155,0.316303896,2.477397675,1.301782509,0.003741385,0.090661975,0.301101271,3.355011007,1.753164595,-0.044884577,0.171965734,0.414687513,11.656684034,2.375918823
BelkinWemoMotionSensor,897,18,0.927407564,1.755644249,1.325007264,57.546038845,2.609804497,0.106976536,0.597310532,0.772858676,13.392599255,2.356494958,-0.005563451,0.346257354,0.588436364,12.812667323,3.208182143,-0.283035327,0.667993847,0.817308905,50.122890471,4.183520903
BelkinWemoMotionSensor,898,18,0.032374907,0.003913820,0.062560532,0.109163005,1.874408012,-0.017222295,0.004976979,0.070547710,0.116018911,2.272419113,0.000976860,0.004835877,0.069540472,0.178962765,1.965089662,-0.014378056,0.004616958,0.067948198,0.323186968,2.202068205
BelkinWemoMotionSensor,899,18,0.555667106,0.885207212,0.940854512,26.267409190,2.319998845,0.062421810,0.407167173,0.638096523,9.043400415,1.195140434,-0.058930594,0.099064305,0.314744826,3.793873450,2.227661570,0.015718925,0.466130216,0.682737296,31.247279109,3.125897973
BelkinWemoMotionSensor,900,18,0.476356486,0.981642475,0.990778721,26.588275473,1.701095742,-0.004270238,0.293476226,0.541734460,6.456878132,1.402993574,-0.094950352,0.254985337,0.504960728,9.768033527,2.715300267,0.212044653,0.280083969,0.529229600,21.778142568,2.947659330
BelkinWemoMotionSensor,901,18,0.038438722,0.003208947,0.056647564,0.103102601,2.348415496,-0.003696768,0.015407636,0.124127499,0.339268647,1.601225531,-0.003496103,0.006033839,0.077677791,0.223704292,2.211061909,0.014210710,0.006469658,0.080434186,0.446997369,1.102528096
BelkinWemoMotionSensor,902,18,0.473203487,0.775863241,0.880830995,21.995265191,1.964349394,-0.015245783,0.105775349,0.325231224,2.332171231,1.802047395,-0.079978436,0.211336798,0.459713822,8.056133876,2.499812961,-0.109931626,0.344689889,0.587102963,23.903915067,2.949656350
BelkinWemoMotionSensor,903,18,0.431581540,0.955593539,0.977544648,25.120835632,1.383454442,-0.036492162,0.265742645,0.515502323,5.875635107,1.476479335,-0.112082851,0.200597565,0.447881195,7.886924818,2.223833232,-0.183129386,0.342228086,0.585002638,25.176218702,3.123469002
BelkinWemoMotionSensor,904,18,0.005391222,0.000037426,0.006117708,0.001462816,2.662609656,0.001460803,0.000053026,0.007281928,0.001213529,1.279309691,0.002171849,0.000057615,0.007590424,0.002306264,0.861348129,-0.000588132,0.000052428,0.007240740,0.003535872,1.704883625
BelkinWemoMotionSensor,905,18,0.365544611,0.766829202,0.875687845,19.809945419,1.514996979,-0.061585383,0.801302437,0.895154979,17.712094314,2.157512185,-0.076156692,0.244303264,0.494270436,9.253814911,2.693613570,0.116799930,0.309243117,0.556096320,21.633317845,2.856452226
BelkinWemoMotionSensor,906,18,0.033093067,0.002877097,0.053638574,0.087389450,2.610172906,0.003234305,0.002158715,0.046461973,0.047721864,2.407924713,-0.000278232,0.002772223,0.052651902,0.102575106,1.714587827,-0.006999095,0.001755372,0.041897157,0.120892059,1.482117616
BelkinWemoMotionSensor,907,18,0.588405209,1.208589613,1.099358728,34.205826679,2.016169067,-0.208685584,0.339003493,0.582240065,8.416169658,1.032236357,0.126895547,0.243929537,0.493892232,9.621184606,2.283040039,-0.163406683,0.348237980,0.590116921,25.120961516,3.211312720
BelkinWemoMotionSensor,908,19,0.472597673,0.798994852,0.893865119,22.491555075,1.935244557,-0.014582183,0.616170920,0.784965554,13.560438331,2.440089847,-0.020732881,0.155247665,0.394014803,5.760068154,2.825116546,0.053843904,0.402608309,0.634514231,27.169000838,3.158144855
BelkinWemoMotionSensor,909,19,0.533124774,0.706102843,0.840299258,21.787147087,2.473011982,0.053723816,0.024804822,0.157495465,0.609203539,1.353903771,0.004720383,0.041063975,0.202642482,1.520191528,2.165765997,-0.038596764,0.055695719,0.235999406,3.831423790,1.880529771
BelkinWemoMotionSensor,910,19,0.453425579,0.902793144,0.950154274,24.384533781,1.872657861,-0.099539711,0.155734146,0.394631658,3.644130600,2.503449458,0.019765131,0.251298437,0.501296755,9.312496589,2.433186138,0.045802469,0.438219945,0.661981832,29.501293379,2.878190118
BelkinWemoMotionSensor,911,19,0.480080300,1.059547586,1.029343279,28.380542965,2.086768522,-0.039288284,0.218121720,0.467035030,4.832636355,2.167529627,-0.046105767,0.313519085,0.559927750,11.678858598,2.645717175,-0.112680747,0.261242374,0.511118748,18.353934785,2.721507090
BelkinWemoMotionSensor,912,19,1.069064194,3.129456681,1.769027044,93.991808508,2.448182387,0.100387980,0.123698231,0.351707593,2.943071513,1.816260397,-0.048322614,0.141749406,0.376496224,5.331125813,1.314416989,0.019012431,0.043461494,0.208474205,2.936138764,0.879367489
BelkinWemoMotionSensor,913,19,0.497306998,0.706383350,0.840466150,20.981347201,2.006550676,0.035000856,0.244064809,0.494029159,5.396377125,1.654733630,0.129417392,0.202080708,0.449533879,8.096694067,2.725737180,0.084949330,0.415907179,0.644908660,28.349279057,3.046514252
BelkinWemoMotionSensor,914,19,0.444211774,0.995202214,0.997598223,26.235578917,1.694449602,-0.124374809,0.648765152,0.805459590,14.613153380,2.323660461,0.049103529,0.098687243,0.314145258,3.740640798,3.171840908,-0.056802686,0.327728278,0.572475570,22.173973154,3.125403208
BelkinWemoMotionSensor,915,19,0.032532417,0.002468726,0.049686278,0.077595855,2.447423790,-0.000311552,0.004417471,0.066464061,0.097186507,2.221283047,0.008989838,0.004069443,0.063792184,0.153559619,1.068304027,0.007852054,0.002825946,0.053159627,0.193469246,0.263884146
BelkinWemoMotionSensor,916,19,0.470906815,0.925937183,0.962256298,25.249189046,1.492554423,0.097101894,0.345166745,0.587508932,7.801101512,1.567838111,-0.119590015,0.209300723,0.457493960,8.273292301,2.408836679,0.177877170,0.248421680,0.498419181,18.764151805,2.701828580
BelkinWemoMotionSensor,917,19,0.440346388,0.957274631,0.978404124,25.325950588,1.671587761,0.089549627,0.292794453,0.541104845,6.617898959,0.865965181,0.136616079,0.252196694,0.502191890,10.021843961,2.204068300,0.148981168,0.266086776,0.515835997,19.314904995,2.837186240
BelkinWemoMotionSensor,918,19,0.046534401,0.004692044,0.068498494,0.150864872,2.633669208,-0.009230551,0.015825489,0.125799400,0.350035224,2.441908850,-0.004672967,0.007180344,0.084736909,0.266480675,2.596072074,0.019652116,0.007157751,0.084603491,0.505445080,1.689977070
BelkinWemoMotionSensor,919,19,0.900177042,1.505270951,1.226894841,50.942972461,2.853781929,-0.013143625,0.552685424,0.743428156,12.162879929,1.311682048,0.161107580,0.403978043,0.635592671,15.907546732,2.083509831,0.138752596,0.169332105,0.411499824,12.635154011,2.397482500
BelkinWemoMotionSensor,920,19,0.015902050,0.001469863,0.038338786,0.037900230,0.707573976,-0.000872911,0.004623161,0.067993834,0.101726314,2.031493970,-0.007798886,0.002074552,0.045547253,0.079008871,1.269622069,-0.005666005,0.002219118,0.047107511,0.150831818,1.241017201
BelkinWemoMotionSensor,921,19,0.496523289,0.998918976,0.999459342,27.399995743,1.844616554,0.014324477,0.296788766,0.544783229,6.533867053,2.144591705,-0.079175856,0.207805737,0.455857145,7.920758460,2.389835516,0.104940823,0.332848228,0.576930002,23.038673871,3.425991509
BelkinWemoMotionSensor,922,19,0.917050905,4.345021653,2.084471552,114.092088323,1.523973126,0.051353597,0.126123038,0.355138055,2.832725065,1.209724355,0.006999971,0.434816962,0.659406523,16.090040579,2.492426770,-0.105484412,0.339080553,0.582306236,23.463903432,3.054368999
BelkinWemoMotionSensor,923,19,0.056008541,0.006688538,0.081783484,0.216160887,2.724629045,0.003525862,0.007334978,0.085644489,0.161643023,2.731131523,-0.020416176,0.009552891,0.097738891,0.368879311,2.579890567,-0.017787388,0.007103319,0.084281189,0.497120568,2.441323154
BelkinWemoMotionSensor,924,19,0.477816075,0.731490648,0.855272266,21.115574698,2.077175475,0.195045901,0.250812956,0.500812296,6.354828899,1.799204963,0.136859665,0.251732196,0.501729206,10.007122277,1.861498161,-0.108057192,0.275767075,0.525135292,19.258709930,3.144044034
BelkinWemoMotionSensor,925,19,0.423097356,0.877044869,0.936506737,23.233237309,1.591434270,0.034445151,0.433981867,0.658773001,9.573703379,2.061424952,-0.148224750,0.216030001,0.464790277,8.806021384,2.505964404,0.193048388,0.292132620,0.540492942,22.069820100,2.592478667
BelkinWemoMotionSensor,926,19,0.026103820,0.005840714,0.076424564,0.143486715,1.489228529,-0.003229664,0.006849298,0.082760483,0.150914024,1.952512840,0.004263542,0.006304401,0.079400260,0.233935424,2.329763129,0.012600828,0.005039816,0.070991664,0.348306015,1.079634610
BelkinWemoMotionSensor,927,19,0.424250092,0.721901622,0.849647940,19.841574787,1.882495762,-0.202213422,0.248195025,0.498191755,6.359876441,2.212007845,-0.006263292,0.119817841,0.346147138,4.434711584,2.594321323,0.163362314,0.376125899,0.613291039,26.988480685,2.891285863
BelkinWemoMotionSensor,928,19,0.554267658,1.200119576,1.095499692,33.161308669,1.952099022,0.120050132,0.412463279,0.642233041,9.391256889,2.139679121,0.158800241,0.386622632,0.621789861,15.238085487,2.341689781,0.193906201,0.235728396,0.485518687,18.312976708,2.995044947
BelkinWemoMotionSensor,929,19,0.038541110,0.002488536,0.049885232,0.087426979,2.767578431,0.005356277,0.011823671,0.108736707,0.260751945,2.437407043,0.005309183,0.006576872,0.081097914,0.244387184,2.354258412,0.011005347,0.004853442,0.069666651,0.333295519,1.556976777
BelkinWemoMotionSensor,930,19,0.485021783,1.005317764,1.002655357,27.292405673,1.827392996,-0.084476010,0.430120046,0.655835380,9.619637331,1.773276022,0.106305913,0.130228299,0.360871582,5.236582108,2.383844103,-0.175354872,0.339281906,0.582479104,24.792092921,3.309260308
BelkinWemoMotionSensor,931,19,0.381734489,0.629565530,0.793451656,17.056308504,1.552591315,0.197690871,0.483890042,0.695622054,11.505377887,1.941113609,-0.163916264,0.283763803,0.532694850,11.493396760,2.487547856,-0.154731822,0.261493958,0.511364799,19.124204953,2.937421465
BelkinWemoMotionSensor,932,19,0.038886772,0.004307931,0.065634833,0.128042471,2.271153114,-0.018493976,0.009812221,0.099056657,0.223393468,2.602859341,-0.005086251,0.005948023,0.077123424,0.221034021,2.060387366,0.004384897,0.003605803,0.060048339,0.242877032,1.897187670
BelkinWemoMotionSensor,933,19,0.541290311,0.724768106,0.851333134,22.390792746,2.247419118,0.156653573,0.486779347,0.697695741,11.249033158,1.283265149,0.009330783,0.125944104,0.354886043,4.663153182,2.047552895,-0.051738339,0.328142766,0.572837469,22.164914673,2.721238142
BelkinWemoMotionSensor,934,19,0.419901020,0.776878848,0.881407311,20.970305727,1.766681911,-0.113552190,0.369645031,0.607984400,8.415860881,1.480204046,-0.048314602,0.227148671,0.476601165,8.490869942,2.057437751,-0.010183400,0.251417639,0.501415635,16.851929846,2.936547042
BelkinWemoMotionSensor,935,19,0.017022278,0.000618143,0.024862479,0.019973818,2.391988442,-0.004524666,0.000343748,0.018540438,0.008012850,0.558065350,0.003441717,0.000328784,0.018132406,0.012603294,0.850809216,0.000485097,0.000008493,0.002914299,0.000584807,2.883369016
BelkinWemoMotionSensor,936,19,0.384987044,0.632469666,0.795279615,17.175063171,2.074916916,0.086072230,0.346304441,0.588476373,7.781683138,2.753299166,-0.027011364,0.281170109,0.530254758,10.430289730,2.629823652,-0.060818056,0.361946541,0.601619931,24.498240246,2.799122200
BelkinWemoMotionSensor,937,19,0.032856525,0.004747382,0.068901248,0.128192530,1.687946535,0.001446927,0.003902860,0.062472872,0.085908972,1.718398706,-0.010004606,0.007542082,0.086845163,0.282760453,2.054799069,-0.007150106,0.004806994,0.069332486,0.325493882,2.302066438
BelkinWemoMotionSensor,938,19,0.428192343,0.785187338,0.886107972,21.307792441,1.857724440,0.099643453,0.255605244,0.505574173,5.841749367,1.647779688,-0.157848457,0.217995128,0.466899484,8.987716741,2.460112373,-0.090662590,0.332705105,0.576805951,22.841962256,3.059826102
BelkinWemoMotionSensor,939,19,0.487857294,0.848273414,0.921017597,23.898119369,2.127538611,-0.081354710,0.349416831,0.591114905,7.832779228,2.244342931,-0.025307046,0.386146250,0.621406670,14.311107772,2.999636419,0.010746421,0.453250585,0.673238877,30.375526731,3.365621346
BelkinWemoMotionSensor,940,19,0.086283095,0.034159070,0.184821724,0.915284523,1.483412231,-0.004737781,0.007512469,0.086674501,0.165768144,2.224901094,-0.004290503,0.011344418,0.106510178,0.420424579,2.106106943,-0.009843697,0.003450759,0.058743162,0.237693053,1.805715399
BelkinWemoMotionSensor,941,19,0.407995714,0.894070096,0.945552799,23.331673176,1.556589681,0.105296943,0.409284973,0.639753838,9.248193215,0.939479125,-0.002377070,0.263769020,0.513584482,9.759662823,1.443479804,0.092279764,0.304599241,0.551905102,20.978691348,2.646868766
